time,cpu_usage,memory_usage
0,0.015344637948766261,0.01697912934874177
1,0.0170908535103413,0.02041725553546904
2,0.016086200942152004,0.020623499747933295
3,0.01726669388096656,0.021540099459153587
4,0.01861143438644818,0.021573797955984613
5,0.01878283590519095,0.021799308797536422
6,0.019018364795145726,0.022042314116877713
7,0.019024735835496954,0.02128426775444494
8,0.0196423502125949,0.02098840814919843
9,0.01944290035304603,0.020997202782227484
10,0.01889856030479042,0.020974554886593017
11,0.01884333652877175,0.021387594439501213
12,0.018700997099716732,0.021655755887976958
13,0.018753106342349044,0.021418335149099008
14,0.01823973247290131,0.021238823399102824
15,0.017482903861761243,0.02090669497140912
16,0.01858742949746101,0.02107316730565548
17,0.01930270381428863,0.021604786892875157
18,0.018836247379998255,0.02204747561094354
19,0.018365648802827105,0.022092978015104615
20,0.018737407196338603,0.022036254222293848
21,0.018269398602730712,0.021193941127894734
22,0.017631838919227098,0.020320425469668706
23,0.01851564158335209,0.02104481541973892
24,0.018037981752851765,0.020658856860185475
25,0.01720542129532407,0.02020928038519327
26,0.01706431246981587,0.020456321017475087
27,0.017526061421972557,0.01988470287299545
28,0.01710200125064374,0.01976597261001936
29,0.017238362436126767,0.02035969599756723
30,0.017814474136970244,0.021644039816083545
31,0.017564477805418817,0.021137269828971742
32,0.01718953119628514,0.020661291394674874
33,0.01699472442304679,0.02114386148518169
34,0.018387422049662688,0.021405026288825985
35,0.01851971714308561,0.021532580922194185
36,0.01772336198903496,0.0210687369135171
37,0.018588487415059633,0.021928277576655362
38,0.018148474332961847,0.021889012011742984
39,0.0177730783943453,0.021948631486124217
40,0.017654369758547093,0.021633738205941548
41,0.01748394366786713,0.021562290688578623
42,0.018015343029924104,0.02197612016886653
43,0.01794077068817876,0.021992645729790653
44,0.0172368278841184,0.02148120867406603
45,0.018792203333044155,0.021636180674254737
46,0.019023884936127715,0.022108398209616843
47,0.018917715075491167,0.022432406439753864
48,0.0186774774384498,0.022497683936259436
49,0.01850447515274954,0.02211341604294296
50,0.01824638558603141,0.02229230716654537
51,0.017926160991580342,0.022152634404578635
52,0.01724026320314338,0.022033438191502386
53,0.016952069301608315,0.021435333054954923
54,0.016642280916634465,0.021218224672230196
55,0.01699983032578724,0.02104202834230085
56,0.016136350912188728,0.02085687769225073
57,0.01567902301245982,0.021183674888917887
58,0.01484280912775259,0.020720556813104085
59,0.015442570591720875,0.02160161584193145
