time,cpu_usage,memory_usage
0,0.016054053760111604,0.015910190666608755
1,0.015871455988971585,0.01716899312111882
2,0.01580419118426287,0.01756318279534405
3,0.016556095822328927,0.018140096029906207
4,0.01817945453010641,0.018340973956734636
5,0.017728935561942244,0.018418468460177247
6,0.01782494474240463,0.018396660379110898
7,0.017562850302518168,0.01793464227835361
8,0.017267510229645663,0.01761835747818907
9,0.017880380460957957,0.017679505332513952
10,0.016587985876778597,0.017685447157802365
11,0.016528474114643935,0.01795322560364258
12,0.016698278222847283,0.01827719924535115
13,0.016482770619441568,0.01801252518745026
14,0.015878123411341823,0.017752051770795696
15,0.0156348148530134,0.017719054150713575
16,0.017516877538792632,0.01790740866954357
17,0.0185139804249803,0.01841452288948583
18,0.018321817335010905,0.01893783004598077
19,0.018847536889131038,0.019495617775444927
20,0.019543339291307093,0.0197322287134992
21,0.018428742404390547,0.01826736337943188
22,0.01939546233113104,0.01863155128749392
23,0.020041623447931495,0.019154758360160472
24,0.01906872037974763,0.018180130946599666
25,0.017781240705326107,0.01790759851492749
26,0.01771415435218213,0.018130953417425134
27,0.017239952886607568,0.01763676694083297
28,0.01732710979046256,0.01785334628764237
29,0.017555240777865376,0.018239240736846535
30,0.017624127802968816,0.0191979133899372
31,0.01846624364124011,0.01905799682243817
32,0.01778493136579631,0.018703917806772975
33,0.016895566785832244,0.01850630688535117
34,0.017767070161873014,0.01887356996326085
35,0.0179455262532338,0.018740472448575747
36,0.017604167269669607,0.018662956376872257
37,0.01858958252062604,0.019765454413872018
38,0.01784547178376038,0.019692432504553842
39,0.017443243015557962,0.019865469963354556
40,0.01724216484922065,0.019726645062997636
41,0.01759507400910358,0.019997616005346944
42,0.017787124318087853,0.019728210008367223
43,0.017683587064029224,0.019473713158444168
44,0.01798655652690451,0.0192408328302044
45,0.01930065950136441,0.019981597495761016
46,0.018256373720156108,0.02027016822375795
47,0.017917306227068726,0.02008626127945504
48,0.01799786367355296,0.019948659438057667
49,0.017967865941388075,0.019809893579594874
50,0.01790695013993884,0.01985640272640873
51,0.01783669677870585,0.020083293414417416
52,0.016945792358393365,0.019970403543747014
53,0.01665031149644157,0.019591113223134997
54,0.01670730170158438,0.019235176810058457
55,0.017382364387319084,0.01935492738472817
56,0.017115923690771764,0.01931176776398907
57,0.016186372372266472,0.019521415381415066
58,0.015224348341209368,0.01971571135871184
59,0.01554924462860856,0.019781358712838978
60,0.016978159303524757,0.020032284862251552
61,0.017462701858976408,0.020095957067116494
62,0.016996856679789757,0.01988938155645272
63,0.01697847440077781,0.020064473575182887
64,0.016382741174620487,0.020292315762640407
65,0.0177314755272862,0.02007415348348676
66,0.018222925551886083,0.019826512417904067
67,0.019546057932787467,0.020062267741066085
68,0.020411111452749906,0.020862061010199745
69,0.02058504817553129,0.02083536587967188
70,0.01913635536657229,0.02027176559423711
71,0.01910726654877748,0.020585865723260415
72,0.01918067637545789,0.020710612113005684
73,0.018948013144540633,0.0199417914487348
74,0.01952359308834803,0.02007020505330496
75,0.017938547586746168,0.018908917378213142
76,0.01960868845611787,0.017991576833663474
77,0.02067302757858973,0.01834589952650202
78,0.019722781836643073,0.018389941917885747
79,0.020145695212596685,0.01833297508702373
80,0.01897299975592793,0.018279130745976122
81,0.019442371929284885,0.0183145023012985
82,0.01865570413333925,0.017948855950943234
83,0.018228450191326944,0.01843505697459065
84,0.018133029338602582,0.018841462749695625
85,0.018231014561943742,0.018795292676434424
86,0.017470554948004004,0.017522989381191387
87,0.01819106276722317,0.01799071725570724
88,0.016975327172559913,0.016200688875078636
