time,cpu_usage,memory_usage
0,0.014052553654221261,0.017165765908853735
1,0.015389899760954026,0.020695382264704208
2,0.015169217383756197,0.02113887199168463
3,0.016202774925946947,0.021923918790707545
4,0.016870456690202467,0.022068841205754062
5,0.017263327814914388,0.022347216999957262
6,0.017085551086058852,0.022226783449700287
7,0.01659919882540148,0.02176352318392017
8,0.017839152157838156,0.021841188017225895
9,0.017877954841234233,0.02158521039447015
10,0.016791218614053888,0.021627548196358506
11,0.015885080529827122,0.022044672638335178
12,0.015685636480063415,0.022273562709076034
13,0.015982628154516936,0.022314174632993008
14,0.01533589565967826,0.021537420773331258
15,0.014854392455253055,0.02181581981457929
16,0.01635955600805653,0.021907373724930203
17,0.016986044978535734,0.022098422846250774
18,0.016220345410242053,0.022346121574407112
19,0.016251131428504012,0.022829564144008083
20,0.01655322899363827,0.023122359729908233
21,0.016335563392009284,0.021490337770556006
22,0.016043432801229184,0.020765700387853282
23,0.01660269129225398,0.021311228826714445
24,0.01561084422652766,0.020763442263121896
25,0.014828446040748396,0.02027709775048875
26,0.015535828319126832,0.020927976345426
27,0.015374327542146446,0.020429966934813422
28,0.014847163546865855,0.019801957435554234
29,0.014952087994353309,0.020519227394917097
30,0.015315262383648212,0.021448051255107507
31,0.015153311220223242,0.02132215017935311
32,0.01469599200738188,0.02049872982675127
33,0.014831586313501278,0.021071137764046358
34,0.015756836422438334,0.0212446666079673
35,0.015368125686059102,0.02100884826680951
36,0.015157495795649942,0.02091502452868513
37,0.015438279873884552,0.021680332434356242
38,0.014988555840775141,0.021540391242626297
39,0.01450339754637442,0.021906952176515528
40,0.014273193095610778,0.02164034528115882
41,0.014233526732288913,0.021909016170515223
42,0.015008533913808178,0.021958948158188683
43,0.015003802550113273,0.021430927621389876
44,0.015075477078748428,0.02124065621368779
45,0.016166361857617172,0.02170400108973384
46,0.015312086021355135,0.021893791356727334
47,0.01560412588780057,0.02172123019512751
48,0.015042818034084107,0.021966692077685004
49,0.014986689921783786,0.021261907580065263
50,0.015249958147231676,0.021510533619460526
51,0.015154458005387365,0.021678623529186914
52,0.01464353573354185,0.021621746620056254
53,0.014610071199571155,0.021040328054113964
54,0.014198550897724453,0.020800841478200868
55,0.014623658369244428,0.020864879520442005
56,0.013875723381364856,0.020503487046534125
57,0.013792516716805104,0.020606271914696057
58,0.012802091201953273,0.02035459915335758
59,0.013019853299694125,0.021186862412343327
60,0.01352906239757151,0.021050025427471995
61,0.014077399810760893,0.021720907485492588
62,0.01439199749309328,0.021487992247421824
63,0.014059958595085006,0.02178534582884949
64,0.013923736695274098,0.02166017771820038
65,0.01514562827589973,0.021532492525787334
66,0.01546150097592815,0.0216065805618133
67,0.016057472262431274,0.022016648734304516
