time,cpu_usage,memory_usage
0,0.015453351613126899,0.016996798378800956
1,0.016174164678223166,0.018333059344660847
2,0.015123174967049714,0.01828364644020989
3,0.015691943665557474,0.018500348718200905
4,0.016648356359700595,0.018794253377076103
5,0.01613683681704842,0.018688726533419228
6,0.016266949903614117,0.018837900089323203
7,0.016852374652671073,0.018550699440597514
8,0.017581461766824145,0.018716802942727612
9,0.017732705841389466,0.018651321266936725
10,0.016434581701805923,0.018411634261592983
11,0.016523633521878293,0.01874745105641626
12,0.016849070686538587,0.018915457552115315
13,0.01610636368342196,0.01868633959910487
14,0.015467923246919507,0.018512009812198763
15,0.015231052863557077,0.018595759013387884
16,0.015434642275701908,0.01869043478515709
17,0.015940338279823288,0.018786803377488597
18,0.015271279246809063,0.01879734081627285
19,0.014999837529904402,0.018778377738258304
20,0.01570873419322817,0.018866747682972296
21,0.014868360017216885,0.017565841947791625
22,0.013951934639012216,0.017282323403490917
23,0.01429955537066205,0.01795404966693808
24,0.014196761394681684,0.0175181184555231
25,0.013916391352652359,0.017269834246175824
26,0.013962955208025882,0.017618125635651877
27,0.014006609332350447,0.017110318360033752
28,0.01363009039738743,0.016494985222535966
29,0.014515725149561242,0.0172498534765998
30,0.013953213518770546,0.018164929188671484
31,0.01434732113652872,0.01800208856234095
32,0.013728363825270937,0.017620208878833404
33,0.01349271831095498,0.01759630015278644
34,0.01416773941101526,0.017975973857868126
35,0.014494499744292998,0.017991295567169493
36,0.013677623577699001,0.01781413237924647
37,0.014217540378411869,0.018512698841546965
38,0.013148159634527042,0.018023852827500787
39,0.012988916963069275,0.01842321174498642
40,0.013056716149610783,0.018011004968137442
41,0.013075438170378284,0.018052110596183446
42,0.013639429051015645,0.018207407368999864
43,0.013217807119279805,0.017732809337216673
44,0.013129235946048532,0.017975659363502653
45,0.013910446382042158,0.01804141038455654
46,0.013069150948464859,0.017936918779115154
47,0.01307401190486054,0.017667684005657235
48,0.012744039908945647,0.018030461711211098
49,0.012642835920021701,0.017270255944712806
50,0.012635389750082859,0.017916811264654043
51,0.012354063997330328,0.017895423340864653
52,0.012340602437645747,0.01754039902983469
53,0.012811204087205945,0.01735118298651537
54,0.013081331188178292,0.01746231434843986
55,0.013357334194616143,0.01740858013297034
56,0.012935108443341463,0.017293401619650223
57,0.012292021512624672,0.017329368980031862
58,0.01130385190088467,0.01741042229837006
59,0.01128511581786881,0.017525260504001355
60,0.011601599556961797,0.01759864087397913
61,0.012168554057662945,0.01793546353912753
62,0.012406534081449651,0.017891758347206323
63,0.012158172999241093,0.01798036757357683
64,0.012039030799104391,0.01812629440760608
65,0.013639839542235284,0.018107988522673757
66,0.012496299872981205,0.01754437435261946
67,0.012409052271724811,0.01778604122822677
68,0.012730708810162748,0.018246848865684735
69,0.012509017879403362,0.01815469039701447
70,0.01144923935225341,0.017645854533281154
71,0.012692839531051289,0.01756357986858568
72,0.013160720717038226,0.01783309212773096
73,0.013302738170887948,0.017466027239160953
74,0.013584120603756598,0.017937078068217954
75,0.013015195996403344,0.01706382709435916
76,0.014460616070833735,0.01652273431093864
77,0.01585805715593052,0.01683183496112604
78,0.015013497773058658,0.016712986212006342
79,0.015358877861994547,0.016829207387012927
80,0.015000792919536843,0.016904975286700017
81,0.015063836512129227,0.017295745117465695
82,0.014625029003496602,0.017181262934794283
83,0.014473160780160766,0.017370383865443637
84,0.01417682505020568,0.01743943846943761
85,0.014230539796743559,0.017478805291300234
86,0.013949302166068238,0.016110285640187932
87,0.014219721181315112,0.01692509178131917
88,0.012650669661231143,0.015167920281398753
89,0.01460978107232965,0.016023942172733775
90,0.015105757746046179,0.01748325459436963
91,0.015833710948941947,0.016878854136383518
92,0.01634549081887564,0.01645481366226383
93,0.0152269864422351,0.016784353907413018
94,0.014466531904464697,0.017147125797358772
95,0.014468461941222512,0.01717411363481964
96,0.014163114947869836,0.01717114869871618
97,0.014675864184445471,0.017119364824898134
98,0.015086043654967884,0.017550709903857552
99,0.014745432655153478,0.01750494986032261
100,0.014646783104167824,0.01723317208805667
101,0.014983230958733959,0.017314226654007586
102,0.014277506750366422,0.0172302485386687
103,0.015096936346257934,0.01726252482315584
104,0.015499490621913933,0.01706692005165453
105,0.015293252792760344,0.016905444838743157
106,0.014674898371693817,0.01689939986984628
107,0.013253477781884916,0.014761261813516302
108,0.011739511598307686,0.014160222576700127
109,0.014803290854765503,0.016552895230006043
110,0.0192242827863702,0.018288452082167225
111,0.021281502206329066,0.0190780852216622
112,0.02125603588974899,0.019243949577078152
113,0.021107032086860014,0.018912742435568352
114,0.019256657126801625,0.019607675440523664
115,0.016202257203592224,0.019597155082724096
116,0.014679377122857828,0.01933464401447221
117,0.013744825269911654,0.01831179648527006
118,0.013909140729949096,0.018407958658429376
119,0.014333472898813076,0.01850602727919208
120,0.01457914262714787,0.018747567803115962
121,0.014402247896961505,0.018107497433513496
122,0.013954104993888057,0.018035720879553876
123,0.013952411191853063,0.018172827680118787
124,0.014117772814737221,0.0187158682602921
125,0.01428764045317435,0.018737765127133037
126,0.014110458537096224,0.018797603471272278
127,0.014291368191896425,0.018920658256471656
128,0.014319499420819571,0.018900297920190472
129,0.014109448979997581,0.01831520575745418
130,0.014578400064291532,0.018896061009543556
131,0.014274713306456013,0.019310541435772474
132,0.014646387082934267,0.019334461685088594
133,0.016662745922691284,0.01936947360729485
134,0.018254560980344163,0.019288231125833038
135,0.019069995759468945,0.018540970911321644
136,0.017655221668518486,0.017868215669982448
137,0.01699152325101403,0.01807930960929154
138,0.016290970923537894,0.01777217057298862
139,0.016659232588940344,0.01695814777332646
140,0.018149455505660404,0.018185285356351725
141,0.017576781555388304,0.018344453857037965
142,0.01713246524306987,0.018406468944462906
143,0.01801029445073986,0.018997049793167197
144,0.01796834532342161,0.018884666850038635
145,0.018246650751782844,0.018886120964719835
146,0.01820480589654722,0.018752825735644626
147,0.018288729084347026,0.018913890368186387
148,0.01678582077901726,0.01763721517682881
149,0.018931973574443678,0.018758895403646798
150,0.020987295922268626,0.020459927242303902
151,0.02361194164018128,0.02146481675278319
152,0.021443784384988656,0.021346128357043092
153,0.01686292157621742,0.018646265213158594
154,0.016712693516530562,0.01731080415420441
155,0.016902300155993037,0.017301178907172064
156,0.017956925079709307,0.01776665732610757
157,0.01860574636542198,0.017723648874413685
158,0.018112880343212547,0.01785154064408065
159,0.01718068022607013,0.016913336765913365
160,0.018905293791031508,0.01761596195393382
161,0.020161941993874662,0.01875681777990283
162,0.01845198613141999,0.01781913298381621
163,0.017987450513162157,0.018215251218702717
164,0.018052806372650516,0.01875951361906899
165,0.01777849827243846,0.01870541873845771
166,0.017360906128121138,0.018108819109446474
167,0.01718573790148764,0.018034778251981392
168,0.017860698517695568,0.01810649596141982
169,0.017123820340929293,0.018329829852800118
170,0.01695681353133406,0.018273494753661926
171,0.016674225696043737,0.017607036924125057
172,0.017202006346999955,0.017662898118016038
173,0.017158712675763424,0.01763768216711683
174,0.01664099224902916,0.01760689004075665
175,0.018263307105371624,0.01845292644543767
176,0.01837245021559524,0.018010843581807448
177,0.018181206040704674,0.017931617969640806
178,0.01787747432490215,0.01768693900755726
179,0.01833470703838563,0.01796554983094081
180,0.018452421767351828,0.018033383922997092
181,0.01906811874404129,0.018443852894053342
182,0.018633396496580308,0.018748261374560864
183,0.01827019665565741,0.01851142398916417
184,0.018065826938213868,0.018435804310246613
185,0.01867224498921822,0.01824317242414002
186,0.018099614094818584,0.018130121690940457
187,0.01738115081103477,0.017828457145648437
188,0.0181923592240675,0.01814107938434743
189,0.01815184951789278,0.017280840840362677
190,0.017444386822989568,0.016490632792038388
191,0.018396690094593108,0.016995169707014028
192,0.01960976108897777,0.017504888936511215
193,0.019070412794495256,0.017233588195146157
194,0.018590071730392555,0.016762006196117223
195,0.019547355174811598,0.017426622977892426
196,0.01962970441686186,0.01782705137454911
197,0.020876050432100467,0.018465419473198904
198,0.02112632503423246,0.018839836044595597
199,0.02064080138887877,0.018856556110988482
200,0.019486729940200988,0.017900878620555245
201,0.019252931617989702,0.017905544251987968
202,0.0193132446390997,0.018098162751110657
203,0.020359197776505557,0.01823764493208608
204,0.019991120976940148,0.0179933629634397
205,0.020381852399917893,0.018719526039275465
206,0.020770811696067586,0.01934930847481011
207,0.02112987609486017,0.019403111289953152
208,0.020650928569309522,0.01918778173735698
209,0.0205632698536927,0.019245486287588345
210,0.02074945025872649,0.019011338585230995
211,0.020795240536624144,0.01927826345541732
212,0.021221004971403522,0.019190997921799183
213,0.020948752890965847,0.01902989575554976
214,0.020213831296510356,0.018597842369706276
215,0.019757016444835664,0.018466908549454278
216,0.019283659525854285,0.01768615804123277
217,0.017990002274259637,0.01678067537339172
218,0.01810731211629056,0.01710345836246953
219,0.01858980859263697,0.017145128762656232
220,0.019194312103232972,0.018086498565179097
221,0.019222468611542,0.017964024876058002
222,0.01928794370029728,0.018394461171143933
223,0.01893771559426534,0.01836176616468169
224,0.019487330208670307,0.01793191870859721
225,0.01929020752280879,0.016738055425507076
226,0.01854107543355796,0.016730226539222848
227,0.01788288538004767,0.016680297064037265
228,0.01720224232467302,0.017205692205490303
229,0.017443912372211746,0.017594702066297794
230,0.01763566846247843,0.01734685908028754
231,0.017381621333999217,0.017289544023909906
232,0.017861995203408053,0.018544113941332516
233,0.01826605516963604,0.01877968831928361
234,0.01824677179320219,0.019015319769060613
235,0.019261367173026404,0.019277931903999082
236,0.019373656328332267,0.019562945348522837
237,0.019181526489865073,0.019010681383054444
238,0.01882367809238295,0.01855478000029347
239,0.018348456301743105,0.018240216649517037
240,0.01833908836701692,0.018397362651736717
241,0.01823613185994434,0.01784065144108938
242,0.01898103179086638,0.018359317675731752
243,0.01962093504023704,0.019165226175587087
244,0.02025109202280523,0.019580014846647176
245,0.02007207838018773,0.019422064197186627
246,0.019419141860886065,0.018639271766785783
247,0.01971798363801207,0.01873451018136734
248,0.019694186509178382,0.018498622211792968
249,0.019189103119990912,0.019003354425753956
250,0.01976811303182003,0.01885745426830159
251,0.01890947463487994,0.018141135645164168
252,0.01972326667052353,0.019118387251486752
253,0.019884132852309347,0.019060832140107252
254,0.019390774106204642,0.017930300736378073
255,0.020229064838923658,0.019929041312141033
256,0.020034525929396984,0.01892942737552801
257,0.019370982895850795,0.01875747367836607
258,0.018037449547900944,0.01846712000373681
259,0.01889322904430295,0.01919574625377873
260,0.019174391511790137,0.01929694585491363
261,0.019032888893671246,0.019287048032501943
262,0.0191948454111677,0.01957301216064065
263,0.017635364052114383,0.01856592906907815
264,0.016065950991721027,0.016499869910780285
265,0.015610995155830367,0.015692967940151285
266,0.016279313941923414,0.016326100784080606
267,0.016386196169538472,0.016870866741916072
268,0.016738099364829322,0.017383693176146155
269,0.018203115090957563,0.01850090168787149
270,0.018002147126357917,0.018596478556540622
271,0.018265186019622057,0.018679211334470324
272,0.01830224443275433,0.018422190359374317
273,0.01878774972415596,0.018490429756619364
274,0.01824300017786505,0.017806745393521478
275,0.01715642904242828,0.016589246580150582
276,0.021165075373672928,0.017465524125490434
277,0.02303670694760381,0.018088192922093637
278,0.023308284978184476,0.018836145908042556
279,0.021427776910160203,0.017521070743452945
280,0.019929935257948936,0.017723537725621172
281,0.01831633339363135,0.017449417380997364
282,0.01745796339827115,0.0172525121293545
283,0.01973438546297925,0.017526543306269453
284,0.020250207745107867,0.017841525081827608
285,0.01960748726209429,0.018078716472662192
286,0.018740821672096578,0.0178361322724298
287,0.018743147457906475,0.017758580401971563
288,0.02099811921733099,0.0181874454516014
289,0.02261323675718346,0.018563472530371807
290,0.021226619558597608,0.01808935249594951
291,0.018168084020362536,0.01655540510804205
292,0.01558784547927529,0.015665617038460946
293,0.014719270318778756,0.0147837100543998
294,0.01504253941918172,0.014703296208465898
295,0.014604358993028328,0.014461307558120544
296,0.014269666705536392,0.014760458547485329
297,0.013751817999572395,0.01483949857679031
298,0.01381100686734781,0.015327809214299364
299,0.014780184158546613,0.015758367204536508
300,0.016214745839539142,0.01673086276201564
301,0.01702695197912377,0.017530031596724064
302,0.018151915742582625,0.017158620187794203
303,0.016857036621515505,0.015625171976399628
304,0.01713255296112284,0.01609142283178428
305,0.01580234929002002,0.015168119614988988
306,0.015346581165680643,0.014675466590242322
307,0.01496332447249759,0.01434792566015846
308,0.013970017707852547,0.01380965984123003
309,0.013067271399531361,0.013817599939487826
310,0.012019816422415668,0.012980182180144642
311,0.011674896270617218,0.012191834965898178
312,0.0116162569378347,0.012397887059352151
313,0.011716517622547638,0.01232359741828061
314,0.011299988885471212,0.012320433328170627
