time,cpu_usage,memory_usage
0,0.01540548454585738,0.02078534978590783
1,0.017967659558830108,0.028181279114005194
2,0.018015105822621058,0.028904124080385736
3,0.018363179745155275,0.028582670260989897
4,0.01904635871041446,0.029073020240088763
5,0.018687915627130416,0.02850681964771996
6,0.018161743943859106,0.028870634901556426
7,0.018762220141709585,0.028134773821239356
8,0.01931487112445522,0.028521731568657966
9,0.019314958061209267,0.028846241357878357
10,0.019349561391112435,0.028542332914527586
11,0.019145278329342128,0.028983456262886953
12,0.019195015779088557,0.02937902710257929
13,0.018621087435781447,0.029622091616720414
14,0.018216918081241273,0.029154723191639354
15,0.018426378003717724,0.028756274663922863
16,0.01863253798084339,0.029532420761098604
17,0.02034373739108502,0.02960375397968963
18,0.021350975321844864,0.030251262057721898
19,0.022086666728745902,0.031085063058180856
20,0.02218313485768161,0.031015769128987566
21,0.019966597681581096,0.028728130921284085
22,0.018975652727429463,0.028485409859039995
23,0.019499477990483367,0.029558029236390455
24,0.018638937946367368,0.028192306722593315
25,0.018281434629445644,0.028028466245760456
26,0.018431681178129055,0.028706536370283663
27,0.01851649308093622,0.028092083420153586
28,0.019305419621017273,0.028273994386346323
29,0.020312671267494538,0.028955763791151227
30,0.02038495984880343,0.029616631323206546
31,0.020518477182390804,0.02998685118177083
32,0.019999635096761698,0.029148700453249732
33,0.01984545269109896,0.02899921979193809
34,0.020619667044702306,0.030212498670910016
35,0.020161713023362917,0.029947283419128723
36,0.02013801196889196,0.0302181063083128
37,0.020299326665705393,0.030694231389037877
38,0.01971754553211351,0.03005642329812056
39,0.019271894512144172,0.030711648084562494
40,0.01954813392076042,0.030518082138250927
41,0.01934321620243718,0.030698027233722065
42,0.019821553062858186,0.03125045883678648
43,0.020009174574241985,0.03122098415835737
44,0.020028531819437152,0.0307757089354533
45,0.019749007291686434,0.03066881818292523
46,0.019711319605017572,0.030738436974437896
47,0.019482752061308624,0.03146967488495131
48,0.019263645721647196,0.031632363925337324
49,0.019372077059810488,0.03111717041933307
50,0.019243316755252465,0.031184956944003063
51,0.018774322278778968,0.031187858149393694
52,0.018997407508234122,0.031174013396792592
53,0.019613538998064513,0.03065312583180239
54,0.018819227690196644,0.030070066844233634
55,0.01906476440433193,0.030020416688539834
56,0.019683632632497925,0.030345213523209926
57,0.019159218857365472,0.02993808883254872
58,0.018111344370574226,0.029563382659975563
59,0.018288111916016127,0.03028488033554478
60,0.01838358727063702,0.030349447365027937
61,0.019153703049228293,0.031055067705595643
62,0.01915724771534894,0.030412731673207717
63,0.01931889552455914,0.03059505259470019
64,0.01939245594951508,0.030444663563237103
65,0.019288111667463165,0.030231431905452293
66,0.018921791103890816,0.029550530253306246
67,0.01890039447302747,0.029915058164455253
68,0.019239739881838212,0.030759951828726945
69,0.018819607629783665,0.030693850614515825
70,0.018596142706234123,0.030709613110208107
71,0.019124278829737718,0.030755090200677227
72,0.019882936793729798,0.03048287015633583
73,0.01929701776471543,0.030177759278890545
74,0.01947175485960861,0.030384309853698405
75,0.018927288236206704,0.029125960771386444
76,0.019941633316445845,0.0295317704656489
77,0.02085030309620401,0.030042022318211042
78,0.020435940644075775,0.029523285101462016
79,0.02072713107994422,0.029683049052478098
80,0.020311050937809882,0.029146239325553814
81,0.020478583641880776,0.029052394878089586
82,0.02065143254943648,0.029153849324262664
83,0.020836636318902244,0.029366084115453432
84,0.020916383832585213,0.02972339630056451
85,0.020920438099252578,0.030047814400246398
86,0.020566276645921432,0.028834194229321035
87,0.02092800855373551,0.02958626459318577
88,0.019000605156551494,0.026414102721337172
89,0.02002237045077277,0.028545392047067453
90,0.02108210168354007,0.03082141182033659
91,0.021748641587016213,0.0305492747619118
92,0.021512149630686865,0.029042202557041444
93,0.021801965160568062,0.02997245248945338
94,0.0214129626672007,0.030608811618657836
95,0.02099878218259774,0.030827428293110037
96,0.02054171567757737,0.030166966165412954
97,0.021086841310634163,0.03051481369978713
98,0.021412901512757564,0.031095545803245365
99,0.02150043805911062,0.03130556100647649
100,0.020965903586191773,0.03065663870231093
101,0.02069070305783249,0.030387843810755183
102,0.02130408373460173,0.030884544982719093
103,0.021146041331070377,0.030293360934850903
104,0.022000607029769595,0.03105095563996666
105,0.021723110450264257,0.03096836505005122
106,0.0216563749844557,0.030544002075937115
107,0.020124324655694376,0.028617614880261932
108,0.01860894733178309,0.027334642145475232
109,0.020554269675869347,0.02906852157104195
110,0.02367537105552345,0.030610999478081245
111,0.023419067895415296,0.02981418964430665
112,0.024057925614607636,0.030482425093153326
113,0.02597500852628009,0.032253232260184596
114,0.02553583961203363,0.0331971235281696
115,0.02328910677013488,0.032573843091637904
116,0.022436863166858098,0.0331319943987814
117,0.02177438515197023,0.03215691016651553
118,0.021439072246884967,0.031584060824062433
119,0.021500917506653255,0.03137679132912262
120,0.0224050272012133,0.03203434664738719
121,0.021742925487561477,0.03111148603268151
122,0.021188876851358673,0.030717910444691545
123,0.02148336234915498,0.03127959580928919
124,0.020921959151790785,0.03150700670893804
125,0.0208894849912818,0.031133324361283726
126,0.02068402488152126,0.03169567615182137
127,0.020927093140207374,0.03145000344189303
128,0.021194925870451402,0.031644997189907334
129,0.02158601206181721,0.031582757207065215
130,0.02147599727492551,0.031843959930088754
131,0.021817284487603894,0.03199853414701398
132,0.02192887760236492,0.03243315188153121
133,0.022534761816299077,0.03197722085285304
134,0.023784652357677478,0.03246888696705915
