time,cpu_usage,memory_usage
0,0.01671606466572978,0.019242718073530812
1,0.01713967244764772,0.021638892584100972
2,0.01644344806923439,0.022025691326919224
3,0.01715491683851051,0.02273668252469768
4,0.017701420926621348,0.02273822538468348
5,0.017620022939685013,0.022624910847124438
6,0.017460765672827148,0.02250803956136836
7,0.017467349072803708,0.02182866809903874
8,0.017975012380612727,0.021647215083520514
9,0.01854352452504834,0.021185062768051485
10,0.01809928959065072,0.021578735348508602
11,0.017687139372782972,0.022356776541439992
12,0.017280228617909458,0.022588394495892852
13,0.017448540750305056,0.022516526874628594
14,0.01642758785650072,0.021751545957928956
15,0.0158229495117262,0.021690085010551995
16,0.016543963522257694,0.021844724279849806
17,0.017151297837884452,0.022277847079518347
18,0.016906598473509324,0.02240686442089277
19,0.016133654128895544,0.02227541944427181
20,0.01678758523040215,0.022733919657718978
21,0.015551714091699063,0.020659468591717047
22,0.014850001803235655,0.020003177578519545
23,0.016003883850875672,0.021541259127206083
24,0.015187711862847604,0.020718659401248986
25,0.015082197715094016,0.020682737895830396
26,0.018499073659394596,0.020862595475144057
27,0.015349429158010217,0.020128598501681014
28,0.014228666534365322,0.019376370292146516
29,0.014809287407434401,0.020233778879048467
30,0.0147536598349644,0.02144254796805893
31,0.014926861447494045,0.02128824102590442
32,0.014152544974474364,0.020292552126017036
33,0.01424978795022552,0.02093759866979403
34,0.014927697193547074,0.020981897850992973
35,0.01604054385887031,0.021499449134456648
36,0.014661609113561102,0.020771261974231542
37,0.015155164871849125,0.021934010303148545
38,0.014322998808736638,0.02148045431840686
39,0.01373979482538917,0.021613789626963937
40,0.014245597308333902,0.021731484811766094
41,0.014302968092156662,0.021806380143792214
42,0.014546499668939053,0.021886697258240013
43,0.014630875769103135,0.021589685063156137
44,0.01397533578706834,0.021283153376907202
45,0.015425898138507964,0.02175558219276552
46,0.014416657092817035,0.02134785712819563
47,0.014911490307316179,0.02152598035347013
48,0.014177945292123089,0.021628602827103646
49,0.015224568543998862,0.021230089976544048
50,0.01422157110928595,0.02154406118999
51,0.013853366878701702,0.021413609507262097
52,0.013464698199369914,0.021297607581528308
53,0.014277189243171048,0.020873428931496088
54,0.014726361090022776,0.020770445214548076
55,0.014710765684619107,0.020449466964325282
56,0.014177243778855118,0.020444874151409456
57,0.013672676669194373,0.020535927938369197
