time,cpu_usage,memory_usage
0,0.01534876427224872,0.018102235454036934
1,0.017810321693838806,0.021123764962454317
2,0.016687366666750428,0.02149364818219332
3,0.017643817271529423,0.022099821017854602
4,0.018531513143669704,0.022282827074206958
5,0.018060411045818563,0.021993174993137438
6,0.018180375038388565,0.02244680826120136
7,0.018159243999854725,0.021977155378929532
8,0.018759128934546204,0.021627661789694528
9,0.018500775563140517,0.021150286460378698
10,0.018554557710028684,0.021238708716600108
11,0.018444191401479182,0.02211075139357812
12,0.018468394081190498,0.022268027969706044
13,0.01797913151993692,0.022189635393488966
14,0.01688442018129712,0.021525100215115646
15,0.0166820057052874,0.021332100229697577
16,0.01690852699925672,0.021074359311282008
17,0.016706260181436082,0.021360943007671628
18,0.01653713638864944,0.02173594727925279
19,0.016039632755797357,0.02154993034518955
20,0.017443889506491606,0.021786047589496035
21,0.015928834080723438,0.020569159519549508
22,0.01574929178666545,0.019604419005433076
23,0.01633764354030999,0.0204351606089657
24,0.015748435145069267,0.019810578095778495
25,0.015117859634065298,0.01954719321374488
26,0.014523347944650124,0.01986569769567792
27,0.014329312484749425,0.019544108541546278
28,0.013969419206484443,0.01896611408022453
29,0.014127031201834582,0.019362136036516358
30,0.01425235259900701,0.020442164953006554
31,0.013892087678137417,0.020187008464342904
32,0.014103200736544344,0.020038007269757668
33,0.013530892094006514,0.019805406800256546
34,0.014717897130122809,0.020497842647242973
35,0.01494450805868537,0.02047946998089068
36,0.014167094131605237,0.0202541679600719
37,0.01429635620414488,0.020510127338766705
38,0.013375556364737638,0.02007861850229934
39,0.013020231256936729,0.020519239356654752
40,0.013565452590205463,0.020350366716739166
41,0.014186585422373721,0.020630405185533454
42,0.014402071738636975,0.02070112877820737
43,0.014409493639279633,0.020638718908409213
44,0.014040912212804901,0.02015576277721347
45,0.014833432299997125,0.020741726043086304
46,0.014576884269839616,0.021172069952150423
47,0.014178876075506427,0.020872231566749347
48,0.01402471208372809,0.020902231240210727
49,0.014417719498925657,0.020515258841630184
50,0.013605244938674918,0.02083991581136405
51,0.013351625636654213,0.020915073604110473
52,0.013333309021485587,0.02054067551394354
53,0.013050010730977998,0.020063995868048703
54,0.01286493809825283,0.01926182687235512
55,0.013116997220720007,0.02002167848606761
56,0.01294297873173699,0.01977893330589758
57,0.01228524200605816,0.01986274463145905
58,0.01181930349111154,0.019469640354286243
59,0.011769539332830033,0.01962303314373079
60,0.012126376866174602,0.020327695082797217
61,0.012938963717152899,0.020721195745214936
62,0.012920389657642795,0.02045639283422386
63,0.012751708843525517,0.020406291298391627
64,0.012790591787610708,0.02062132384255364
65,0.013022706667633811,0.020549023070457847
66,0.013017199346835217,0.0198512217803293
67,0.012999358800945146,0.020465471353397637
68,0.013855419903072194,0.020913304948747845
69,0.013339892082315726,0.020762004795266405
70,0.012657457967593313,0.020325732331361306
71,0.01360612339163347,0.02011134768360251
72,0.014608622985633434,0.020496462239302394
73,0.014452330775619032,0.020149278516817297
74,0.014836190344677869,0.020787876083434787
75,0.01432549105418946,0.019751549388615695
76,0.01579103680992686,0.018782039766667695
77,0.016898471599927977,0.01934101303243737
78,0.016699969952486477,0.01960927747498215
79,0.01709193221049078,0.01955538626602705
80,0.01606272878743224,0.0191762438516931
81,0.015968545256158612,0.019520058845904218
82,0.015823124170351928,0.019642616081423467
83,0.015690045698534764,0.019957170559619736
84,0.015472020229199265,0.020025404814543936
85,0.01565529718116793,0.019979255839103132
86,0.015288862424203237,0.01909884282965429
87,0.015578937516335161,0.019674446309651306
88,0.014019873082794074,0.01720067066332507
89,0.015832252816849506,0.017921230412865915
90,0.01628630165970478,0.019685617858516052
91,0.017151367175334796,0.019677865277281964
92,0.017923717005622432,0.018493168654404382
93,0.017024017698629226,0.019132372227367207
94,0.015845680219736157,0.019670808015951564
95,0.015184388792253608,0.019744685653760755
96,0.01479492767501258,0.019564583510946428
97,0.015331402913030125,0.019437873626449928
98,0.015471975564924793,0.019948159281821802
99,0.016047547968653673,0.02035910420679132
100,0.015335503616262122,0.020065531503585272
101,0.015235162545417874,0.01976803722401888
102,0.01530748630222488,0.0195736729706006
