time,cpu_usage,memory_usage
0,0.013847841139564651,0.013041734210603052
1,0.015021338775943948,0.014861342801098637
2,0.01470291298510238,0.015147463895389793
3,0.01561098864991783,0.015659369963963526
4,0.016165066001104768,0.015683291665643688
5,0.016438875836563064,0.01567009018841447
6,0.015823084107623325,0.015746577364257074
7,0.015826282132558194,0.015464155761267613
8,0.01667220762467259,0.015436490416607258
9,0.016761911551674048,0.015253986527244785
10,0.015826263153962853,0.015380032411613691
11,0.015398172920067517,0.015512059628248965
12,0.015436751010092028,0.015512108145970186
13,0.015623601071434703,0.015483698063576454
14,0.015191821371483689,0.015395908672287609
15,0.01465220102368037,0.015421169760853577
16,0.014818039057641312,0.015338591581694754
17,0.015118495238260834,0.015444266724326021
18,0.014920399541515052,0.01581243151029512
19,0.01465233793449044,0.015878195049727917
20,0.014855863791233812,0.015871939196095298
21,0.01461305395356259,0.014824499273426054
22,0.013805922058399851,0.014788472265781534
23,0.01410897743335625,0.015355455712820681
24,0.013480274525144985,0.014864753763274452
25,0.012916432362546228,0.014706815537820373
26,0.013221454881923016,0.014946686307196214
27,0.013312333381911125,0.014747508232556706
28,0.0131595501815673,0.014571991478838137
29,0.013138137366912613,0.0147281860254822
30,0.013474175229287488,0.015400371099957288
31,0.013604656206712515,0.01520619181065303
32,0.013013166439296536,0.014855901332860872
33,0.013479478409973112,0.015065817975704323
34,0.014010940149136552,0.015033589016772918
35,0.013308259251693285,0.015019755756037936
36,0.012819096412851115,0.015133533413167548
37,0.013047161998432845,0.015292957597091242
38,0.012379704621544774,0.014932721258046365
39,0.012413571005492006,0.015104541793433452
40,0.012230305880075643,0.01500383183151188
41,0.013003164502559249,0.01531921769657721
42,0.013021529478920966,0.015302025011972238
43,0.012801537382499922,0.014886831999256446
44,0.012591341690170772,0.014637852967166944
45,0.013642425444047502,0.015052738811551895
46,0.01376416534046065,0.015709468145786245
47,0.013462966162808843,0.015491781533236952
48,0.012808082245590704,0.015549660260016352
49,0.012739415085312988,0.015423639425690111
50,0.012257796830783462,0.015204689747986857
51,0.01161435899881681,0.015084067899838705
52,0.01106723721150393,0.015054071616198312
53,0.012017191768396497,0.014656839140023411
54,0.012366562383834679,0.014838438361234404
55,0.012523365612889512,0.014712679107774818
56,0.012037707821387479,0.014895863366476081
57,0.011360512597579453,0.01501188306420066
58,0.010544559920555148,0.0145720339433991
59,0.009839972901903056,0.014733803138551547
60,0.010452638755924958,0.015058954639841353
61,0.011245058681106304,0.015255806432129985
62,0.011382049469838382,0.015071286351471407
63,0.011661529673295902,0.015081739086172776
64,0.011476463044646203,0.015169826928922867
65,0.012079598517657816,0.015122495273888628
66,0.01172903705396189,0.01494453147411565
67,0.012214577013042615,0.015019128609624087
68,0.013013382856525786,0.015546426619260647
69,0.013078096783843215,0.0158297599480615
70,0.012189402331371564,0.015781015104891518
71,0.013158351269745346,0.0156583134358067
72,0.01279501778571614,0.015631173437664698
73,0.012867788631718093,0.015512414230526659
74,0.012952399067043754,0.015528578397707037
